CityId,DistrictId,CityName,DistrictName,MaxLentilArea,MaxBeanArea,MaxSunflowerArea,MaxChickpeaArea,MaxPotatoArea,MaxRiceArea,MaxCanolaArea,MaxSoybeanArea,MaxTomatoArea,MaxSugarbeetArea,MaxCottonArea,MaxCornArea,MaxPeanutArea,MaxBarleyArea,MaxOatArea,MaxWheatArea,MaxOnionArea
6,749,ANKARA,BEYPAZARI,100.0000,100.0000,100.0000,34134.5455,100.0000,100.0000,100.0000,100.0000,100.0000,1363.6364,100.0000,100.0000,100.0000,103865.4545,949.0909,170912.7273,1352.7273
19,750,ÇORUM,SUNGURLU,100.0000,141.8182,4080.0000,65618.1818,174.5455,1189.0909,100.0000,100.0000,1614.5455,12272.7273,100.0000,152.7273,100.0000,214221.8182,469.0909,506083.6364,960.0000
16,751,BURSA,YENİŞEHİR,100.0000,796.3636,47596.3636,338.1818,3261.8182,1156.3636,916.3636,100.0000,2661.8182,2018.1818,100.0000,29094.5455,100.0000,25985.4546,141.8182,128858.1818,7876.3636
16,752,BURSA,OSMANGAZİ,305.4545,4560.0000,100.0000,709.0909,5378.1818,100.0000,100.0000,100.0000,840.0000,100.0000,100.0000,240.0000,100.0000,1952.7273,100.0000,7418.1818,1134.5455
25,753,ERZURUM,AZİZİYE,100.0000,1080.0000,100.0000,229.0909,3305.4545,100.0000,100.0000,100.0000,100.0000,37701.8182,100.0000,100.0000,100.0000,72927.2727,100.0000,195141.8182,100.0000
25,754,ERZURUM,HORASAN,100.0000,109.0909,100.0000,100.0000,338.1818,100.0000,100.0000,100.0000,100.0000,1178.1818,100.0000,100.0000,100.0000,100483.6364,100.0000,328123.6364,100.0000
18,755,ÇANKIRI,KIZILIRMAK,100.0000,207.2727,100.0000,5029.0909,100.0000,36807.2727,100.0000,100.0000,174.5455,100.0000,100.0000,100.0000,100.0000,77912.7273,100.0000,169440.0000,100.0000
17,756,ÇANAKKALE,MERKEZ,100.0000,1887.2727,24512.7273,2050.9091,100.0000,9938.1818,100.0000,100.0000,1603.6364,100.0000,100.0000,12196.3636,100.0000,29378.1818,2247.2727,86367.2727,403.6364
5,757,AMASYA,GÖYNÜCEK,100.0000,141.8182,13090.9091,2116.3636,240.0000,283.6364,100.0000,100.0000,100.0000,4898.1818,100.0000,6643.6364,100.0000,22810.9091,100.0000,74858.1818,5454.5455
58,758,SİVAS,KOYULHİSAR,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,610.9091,100.0000,2781.8182,100.0000
10,759,BALIKESİR,GÖNEN,100.0000,2498.1818,26847.2727,4494.5455,100.0000,106123.6364,6240.0000,100.0000,3370.9091,261.8182,100.0000,2640.0000,120.0000,33490.9091,14978.1818,186087.2727,501.8182
16,760,BURSA,MUDANYA,100.0000,338.1818,9545.4545,120.0000,130.9091,100.0000,100.0000,100.0000,174.5455,100.0000,100.0000,207.2727,100.0000,6152.7273,130.9091,23094.5455,938.1818
6,761,ANKARA,ÇUBUK,1385.4545,294.5455,100.0000,20323.6364,436.3636,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,133058.1818,100.0000,59934.5455,100.0000
60,762,TOKAT,MERKEZ,100.0000,3010.9091,447.2727,33785.4546,3818.1818,100.0000,100.0000,100.0000,883.6364,51294.5455,100.0000,9425.4545,100.0000,70450.9091,2345.4545,82003.6364,11727.2727
28,763,GİRESUN,ŞEBİNKARAHİSAR,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
17,764,ÇANAKKALE,GÖKÇEADA,100.0000,229.0909,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,185.4545,100.0000,100.0000,905.4545,100.0000,4974.5455,360.0000,3229.0909,100.0000
10,765,BALIKESİR,BANDIRMA,100.0000,556.3636,92203.6364,905.4545,100.0000,5127.2727,8541.8182,100.0000,15381.8182,1058.1818,100.0000,14738.1818,100.0000,40898.1818,152.7273,248345.4545,100.0000
16,766,BURSA,KARACABEY,100.0000,4254.5455,21796.3636,4592.7273,250.9091,21360.0000,185.4545,100.0000,89312.7273,3534.5455,100.0000,72610.9091,100.0000,45752.7273,174.5455,158203.6364,18905.4546
19,767,ÇORUM,UĞURLUDAĞ,100.0000,100.0000,4658.1818,2149.0909,381.8182,10385.4546,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,65356.3636,100.0000,56890.9091,100.0000
14,768,BOLU,GÖYNÜK,100.0000,2083.6364,11520.0000,229.0909,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,13723.6364,621.8182,51960.0000,100.0000
60,769,TOKAT,TURHAL,100.0000,610.9091,22876.3636,992.7273,785.4545,100.0000,100.0000,100.0000,1505.4545,6392.7273,100.0000,6152.7273,100.0000,15741.8182,283.6364,122487.2727,3643.6364
54,770,SAKARYA,TARAKLI,100.0000,163.6364,1243.6364,141.8182,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,2443.6364,240.0000,13090.9091,100.0000
60,771,TOKAT,REŞADİYE,100.0000,100.0000,100.0000,100.0000,163.6364,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,981.8182,100.0000,9272.7273,100.0000
11,772,BİLECİK,OSMANELİ,100.0000,120.0000,883.6364,100.0000,100.0000,100.0000,100.0000,100.0000,1461.8182,100.0000,100.0000,100.0000,100.0000,3676.3636,100.0000,24556.3636,207.2727
18,773,ÇANKIRI,ŞABANÖZÜ,100.0000,141.8182,100.0000,1549.0909,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,23498.1818,100.0000,64767.2727,100.0000
36,774,KARS,KAĞIZMAN,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,138010.9091,100.0000,83105.4546,100.0000
25,775,ERZURUM,NARMAN,100.0000,174.5455,100.0000,100.0000,469.0909,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,141.8182,100.0000,12054.5455,100.0000,36741.8182,100.0000
28,776,GİRESUN,ALUCRA,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
18,777,ÇANKIRI,ELDİVAN,100.0000,130.9091,100.0000,2389.0909,436.3636,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,16287.2727,100.0000,21196.3636,100.0000
69,779,BAYBURT,MERKEZ,100.0000,3796.3636,100.0000,3589.0909,5945.4545,100.0000,100.0000,100.0000,100.0000,2160.0000,100.0000,100.0000,100.0000,227650.9091,1974.5455,257880.0000,100.0000
60,780,TOKAT,BAŞÇİFTLİK,100.0000,100.0000,100.0000,100.0000,381.8182,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,2410.9091,100.0000
14,781,BOLU,SEBEN,100.0000,141.8182,100.0000,100.0000,261.8182,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,6163.6364,100.0000,20040.0000,100.0000
6,782,ANKARA,ÇAMLIDERE,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,2465.4545,2869.0909,2094.5455,100.0000
14,783,BOLU,KIBRISCIK,100.0000,100.0000,100.0000,100.0000,100.0000,250.9091,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,2716.3636,100.0000,4625.4545,100.0000
17,784,ÇANAKKALE,LÂPSEKİ,100.0000,883.6364,9327.2727,992.7273,100.0000,100.0000,1996.3636,100.0000,2050.9091,100.0000,100.0000,665.4545,100.0000,24229.0909,5825.4545,100396.3636,130.9091
69,785,BAYBURT,AYDINTEPE,100.0000,1189.0909,100.0000,589.0909,4178.1818,100.0000,100.0000,100.0000,100.0000,4407.2727,100.0000,100.0000,100.0000,23247.2727,1396.3636,20094.5455,100.0000
19,786,ÇORUM,MECİTÖZÜ,100.0000,240.0000,84534.5455,2138.1818,381.8182,100.0000,100.0000,100.0000,349.0909,7429.0909,100.0000,207.2727,100.0000,65225.4546,100.0000,119465.4545,8661.8182
16,787,BURSA,ORHANGAZİ,100.0000,360.0000,100.0000,100.0000,100.0000,5181.8182,100.0000,100.0000,523.6364,100.0000,100.0000,196.3636,100.0000,2552.7273,207.2727,13843.6364,100.0000
17,788,ÇANAKKALE,ECEABAT,100.0000,610.9091,35520.0000,261.8182,100.0000,100.0000,850.9091,100.0000,109.0909,100.0000,100.0000,100.0000,100.0000,13429.0909,196.3636,59880.0000,100.0000
36,789,KARS,SARIKAMIŞ,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,112570.9091,100.0000,91101.8182,100.0000
16,790,BURSA,GEMLİK,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
54,791,SAKARYA,PAMUKOVA,100.0000,305.4545,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,1930.9091,600.0000,100.0000,100.0000,100.0000,3436.3636,100.0000,9032.7273,829.0909
17,792,ÇANAKKALE,BİGA,100.0000,1930.9091,25265.4546,2160.0000,100.0000,115647.2727,3098.1818,100.0000,18709.0909,100.0000,100.0000,35083.6364,100.0000,80858.1818,18840.0000,213741.8182,1680.0000
14,793,BOLU,MUDURNU,100.0000,100.0000,100.0000,100.0000,360.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,12098.1818,100.0000,79320.0000,100.0000
16,794,BURSA,İZNİK,100.0000,100.0000,643.6364,100.0000,152.7273,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,774.5455,100.0000,3490.9091,501.8182,6829.0909,100.0000
25,797,ERZURUM,TORTUM,100.0000,523.6364,100.0000,100.0000,3861.8182,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,1178.1818,100.0000,8018.1818,100.0000
10,798,BALIKESİR,ERDEK,100.0000,1298.1818,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,130.9091,100.0000,100.0000,100.0000,100.0000,1025.4545,100.0000,6534.5455,1941.8182
77,799,YALOVA,ARMUTLU,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
25,801,ERZURUM,PAZARYOLU,100.0000,3545.4545,100.0000,100.0000,120.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,37254.5455,100.0000,44672.7273,100.0000
60,802,TOKAT,NİKSAR,100.0000,1690.9091,1483.6364,992.7273,3480.0000,100.0000,100.0000,100.0000,218.1818,1625.4545,100.0000,6327.2727,100.0000,6087.2727,370.9091,77170.9091,2421.8182
19,803,ÇORUM,MERKEZ,100.0000,185.4545,116989.0909,20149.0909,8334.5455,829.0909,100.0000,100.0000,370.9091,9818.1818,100.0000,654.5455,100.0000,216272.7273,872.7273,268887.2727,26541.8182
54,804,SAKARYA,GEYVE,100.0000,100.0000,970.9091,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,109.0909,100.0000,2858.1818,100.0000,8934.5455,100.0000
52,805,ORDU,AYBASTI,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
52,806,ORDU,MESUDİYE,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
29,809,GÜMÜŞHANE,TORUL,100.0000,196.3636,100.0000,100.0000,665.4545,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,534.5455,100.0000,1243.6364,100.0000
18,810,ÇANKIRI,ORTA,100.0000,100.0000,100.0000,469.0909,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,7341.8182,100.0000,59247.2727,100.0000
6,811,ANKARA,KIZILCAHAMAM,100.0000,163.6364,100.0000,807.2727,174.5455,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,13189.0909,163.6364,49701.8182,283.6364
77,812,YALOVA,TERMAL,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,1789.0909,523.6364,1996.3636,100.0000
54,813,SAKARYA,KARAPÜRÇEK,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,992.7273,100.0000,100.0000,100.0000,152.7273,100.0000
77,815,YALOVA,ÇINARCIK,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,1581.8182,3567.2727,3370.9091,100.0000
52,816,ORDU,GÖLKÖY,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
36,817,KARS,DİGOR,100.0000,100.0000,100.0000,100.0000,109.0909,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,224585.4545,100.0000,225545.4545,100.0000
77,818,YALOVA,MERKEZ,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,10603.6364,5061.8182,8203.6364,100.0000
14,819,BOLU,DÖRTDİVAN,100.0000,100.0000,100.0000,100.0000,3512.7273,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,3087.2727,100.0000,19200.0000,100.0000
18,820,ÇANKIRI,MERKEZ,100.0000,250.9091,1865.4545,50716.3636,316.3636,9392.7273,100.0000,100.0000,100.0000,3796.3636,100.0000,100.0000,100.0000,78709.0909,1756.3636,280745.4545,152.7273
54,821,SAKARYA,SAPANCA,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,305.4545,100.0000,100.0000,100.0000,283.6364,100.0000
52,822,ORDU,KABATAŞ,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
29,823,GÜMÜŞHANE,MERKEZ,100.0000,3709.0909,100.0000,100.0000,5945.4545,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,3894.5455,100.0000,14770.9091,100.0000
41,824,KOCAELİ,KARAMÜRSEL,100.0000,425.4545,512.7273,100.0000,100.0000,100.0000,100.0000,100.0000,305.4545,100.0000,100.0000,185.4545,100.0000,11072.7273,3436.3636,13298.1818,100.0000
18,825,ÇANKIRI,KORGUN,100.0000,141.8182,100.0000,100.0000,196.3636,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,2749.0909,100.0000,1200.0000,100.0000
77,826,YALOVA,ÇİFTLİKKÖY,100.0000,100.0000,2018.1818,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,7320.0000,3174.5455,12305.4546,100.0000
54,827,SAKARYA,ARİFİYE,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,19745.4546,100.0000,100.0000,100.0000,100.0000,100.0000
41,828,KOCAELİ,GÖLCÜK,100.0000,130.9091,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,654.5455,100.0000,100.0000,381.8182,1800.0000,100.0000
41,829,KOCAELİ,BAŞİSKELE,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,2520.0000,100.0000,100.0000,100.0000,1145.4545,100.0000
19,830,ÇORUM,BAYAT,100.0000,100.0000,36556.3636,2149.0909,360.0000,10767.2727,100.0000,100.0000,796.3636,100.0000,100.0000,360.0000,100.0000,76243.6364,218.1818,54676.3636,100.0000
19,831,ÇORUM,OĞUZLAR,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,981.8182,100.0000,6130.9091,100.0000
19,832,ÇORUM,LÂÇİN,100.0000,100.0000,414.5455,130.9091,100.0000,2094.5455,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,7156.3636,109.0909,34647.2727,109.0909
28,833,GİRESUN,DERELİ,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
18,834,ÇANKIRI,YAPRAKLI,100.0000,120.0000,100.0000,250.9091,381.8182,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,7909.0909,100.0000,37800.0000,100.0000
77,835,YALOVA,ALTINOVA,100.0000,100.0000,425.4545,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,3043.6364,1647.2727,7134.5455,100.0000
54,836,SAKARYA,ERENLER,100.0000,130.9091,100.0000,100.0000,196.3636,100.0000,100.0000,100.0000,100.0000,1156.3636,100.0000,44247.2727,100.0000,458.1818,100.0000,1145.4545,100.0000
5,837,AMASYA,MERKEZ,100.0000,261.8182,22036.3636,3338.1818,6654.5455,100.0000,100.0000,100.0000,349.0909,11258.1818,100.0000,17890.9091,100.0000,83661.8182,578.1818,241080.0000,18185.4546
29,839,GÜMÜŞHANE,KÜRTÜN,100.0000,1429.0909,100.0000,100.0000,1145.4545,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,752.7273,100.0000,2650.9091,100.0000,4767.2727,100.0000
25,840,ERZURUM,UZUNDERE,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,185.4545,100.0000
41,841,KOCAELİ,KARTEPE,100.0000,120.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,8760.0000,100.0000,3272.7273,100.0000,8683.6364,100.0000
10,842,BALIKESİR,MARMARA,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
52,843,ORDU,KORGAN,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
14,844,BOLU,YENİÇAĞA,100.0000,100.0000,100.0000,100.0000,250.9091,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,1920.0000,141.8182,12600.0000,100.0000
5,845,AMASYA,HAMAMÖZÜ,100.0000,100.0000,100.0000,381.8182,100.0000,100.0000,100.0000,100.0000,100.0000,360.0000,100.0000,100.0000,100.0000,4112.7273,425.4545,16745.4546,305.4545
81,846,DÜZCE,GÖLYAKA,100.0000,100.0000,100.0000,100.0000,152.7273,100.0000,100.0000,100.0000,100.0000,360.0000,100.0000,6130.9091,100.0000,381.8182,100.0000,1592.7273,100.0000
61,847,TRABZON,ÇAYKARA,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
5,848,AMASYA,SULUOVA,100.0000,272.7273,6360.0000,1396.3636,1036.3636,100.0000,100.0000,100.0000,100.0000,8672.7273,100.0000,25745.4546,100.0000,15829.0909,100.0000,115232.7273,11629.0909
19,849,ÇORUM,DODURGA,100.0000,100.0000,100.0000,100.0000,100.0000,2563.6364,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,4952.7273,100.0000,12349.0909,100.0000
28,850,GİRESUN,DOĞANKENT,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
14,851,BOLU,GEREDE,100.0000,100.0000,100.0000,100.0000,360.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,15109.0909,349.0909,37407.2727,100.0000
54,852,SAKARYA,AKYAZI,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,1614.5455,100.0000,80323.6364,100.0000,1221.8182,100.0000,1483.6364,100.0000
60,853,TOKAT,ERBAA,100.0000,1276.3636,17923.6364,960.0000,3632.7273,1276.3636,100.0000,100.0000,1276.3636,1003.6364,100.0000,3185.4545,100.0000,23367.2727,381.8182,137596.3636,4701.8182
81,854,DÜZCE,KAYNAŞLI,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,3043.6364,100.0000,100.0000,100.0000,305.4545,100.0000
52,855,ORDU,KABADÜZ,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
61,856,TRABZON,KÖPRÜBAŞI,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
41,857,KOCAELİ,DARICA,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
61,859,TRABZON,DERNEKPAZARI,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
52,860,ORDU,GÜRGENTEPE,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
52,861,ORDU,ULUBEY,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
54,862,SAKARYA,SERDİVAN,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,120.0000,100.0000,22723.6364,100.0000,4636.3636,120.0000,981.8182,100.0000
81,863,DÜZCE,GÜMÜŞOVA,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,1527.2727,100.0000,305.4545,100.0000,3283.6364,100.0000
28,864,GİRESUN,YAĞLIDERE,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
18,865,ÇANKIRI,ATKARACALAR,100.0000,100.0000,100.0000,730.9091,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,1145.4545,100.0000,47672.7273,100.0000
52,866,ORDU,ÇATALPINAR,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
52,867,ORDU,AKKUŞ,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
25,868,ERZURUM,İSPİR,100.0000,1505.4545,100.0000,100.0000,785.4545,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,4909.0909,100.0000,7570.9091,100.0000
28,869,GİRESUN,MERKEZ,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
53,870,RİZE,İKİZDERE,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
25,871,ERZURUM,OLTU,100.0000,130.9091,100.0000,100.0000,916.3636,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,261.8182,100.0000,3414.5455,100.0000,7254.5455,100.0000
28,872,GİRESUN,GÜCE,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
36,873,KARS,SELİM,100.0000,100.0000,100.0000,100.0000,1690.9091,100.0000,100.0000,100.0000,100.0000,8149.0909,100.0000,100.0000,100.0000,223210.9091,100.0000,136003.6364,100.0000
52,874,ORDU,ÇAMAŞ,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
28,875,GİRESUN,BULANCAK,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
5,877,AMASYA,TAŞOVA,100.0000,1396.3636,8290.9091,1210.9091,100.0000,1309.0909,100.0000,100.0000,632.7273,272.7273,100.0000,2149.0909,100.0000,19189.0909,807.2727,130090.9091,3970.9091
28,878,GİRESUN,PİRAZİZ,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
41,879,KOCAELİ,ÇAYIROVA,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
61,880,TRABZON,MAÇKA,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
17,881,ÇANAKKALE,GELİBOLU,100.0000,1472.7273,101574.5455,850.9091,100.0000,6392.7273,17269.0909,100.0000,100.0000,100.0000,100.0000,141.8182,100.0000,19440.0000,960.0000,197749.0909,458.1818
18,882,ÇANKIRI,KURŞUNLU,100.0000,100.0000,100.0000,840.0000,229.0909,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,4276.3636,100.0000,29607.2727,100.0000
52,883,ORDU,KUMRU,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
18,884,ÇANKIRI,ÇERKEŞ,100.0000,100.0000,100.0000,100.0000,327.2727,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,21752.7273,100.0000,61723.6364,100.0000
28,885,GİRESUN,ÇANAKÇI,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
34,886,İSTANBUL,ADALAR,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
52,887,ORDU,GÜLYALI,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
