CityId,DistrictId,CityName,DistrictName,WheatYield,BarleyYield,OatYield,CottonYield,SoybeanYield,TomatoYield,CanolaYield,PotatoYield,SugarbeetYield,OnionYield,BeanYield,LentilYield,ChickpeaYield,PeanutYield,RiceYield,CornYield,SunflowerYield
34,1012,?STANBUL,BEYKOZ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
67,1013,ZONGULDAK,DEVREK,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
36,1014,KARS,ARPAÇAY,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
78,1015,KARABÜK,MERKEZ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
59,1016,TEK?RDA?,MALKARA,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
22,1017,ED?RNE,?PSALA,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
57,1018,S?NOP,SARAYDÜZÜ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
55,1019,SAMSUN,ÇAR?AMBA,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
53,1020,R?ZE,ARDE?EN,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
59,1021,TEK?RDA?,MERKEZ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
37,1022,KASTAMONU,ARAÇ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
67,1023,ZONGULDAK,GÖKÇEBEY,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
34,1024,?STANBUL,SARIYER,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
67,1025,ZONGULDAK,ERE?L?,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
55,1026,SAMSUN,ATAKUM,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
34,1027,?STANBUL,EYÜP,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
59,1028,TEK?RDA?,ÇORLU,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
8,1029,ARTV?N,ARDANUÇ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
53,1030,R?ZE,FINDIKLI,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
59,1031,TEK?RDA?,MURATLI,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
67,1032,ZONGULDAK,KOZLU,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
75,1033,ARDAHAN,MERKEZ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
8,1034,ARTV?N,MURGUL,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
67,1035,ZONGULDAK,MERKEZ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
34,1036,?STANBUL,ARNAVUTKÖY,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
59,1037,TEK?RDA?,ÇERKEZKÖY,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
8,1038,ARTV?N,ARHAV?,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
34,1039,?STANBUL,S?L?VR?,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
8,1040,ARTV?N,MERKEZ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
37,1041,KASTAMONU,MERKEZ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
78,1042,KARABÜK,SAFRANBOLU,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
67,1043,ZONGULDAK,K?L?ML?,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
59,1044,TEK?RDA?,KAPAKLI,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
78,1045,KARABÜK,EFLAN?,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
57,1046,S?NOP,DURA?AN,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
8,1047,ARTV?N,HOPA,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
67,1048,ZONGULDAK,ÇAYCUMA,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
59,1049,TEK?RDA?,HAYRABOLU,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
22,1050,ED?RNE,MER?Ç,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
37,1051,KASTAMONU,DADAY,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
55,1052,SAMSUN,19 MAYIS,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
59,1053,TEK?RDA?,ERGENE,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
75,1054,ARDAHAN,ÇILDIR,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
75,1055,ARDAHAN,DAMAL,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
75,1056,ARDAHAN,HANAK,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
55,1057,SAMSUN,ALAÇAM,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
55,1058,SAMSUN,YAKAKENT,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
8,1059,ARTV?N,KEMALPA?A,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
57,1060,S?NOP,D?KMEN,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
57,1061,S?NOP,BOYABAT,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
8,1062,ARTV?N,BORÇKA,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
39,1063,KIRKLAREL?,PEHL?VANKÖY,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
8,1064,ARTV?N,?AV?AT,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
22,1065,ED?RNE,UZUNKÖPRÜ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
55,1066,SAMSUN,BAFRA,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
37,1067,KASTAMONU,SEYD?LER,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
37,1068,KASTAMONU,HANÖNÜ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
37,1069,KASTAMONU,TA?KÖPRÜ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
74,1070,BARTIN,ULUS,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
34,1071,?STANBUL,ÇATALCA,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
59,1072,TEK?RDA?,SARAY,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
57,1073,S?NOP,SAZLI,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
37,1074,KASTAMONU,PINARBA?I,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
74,1075,BARTIN,MERKEZ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
39,1076,KIRKLAREL?,LÜLEBURGAZ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
74,1077,BARTIN,AMASRA,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
75,1078,ARDAHAN,POSOF,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
37,1079,KASTAMONU,DEVREKÂN?,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
37,1080,KASTAMONU,A?LI,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
74,1081,BARTIN,KURUCA??LE,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
39,1082,KIRKLAREL?,BABAESK?,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
57,1083,S?NOP,GERZE,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
37,1084,KASTAMONU,AZDAVAY,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
37,1085,KASTAMONU,KÜRE,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
37,1086,KASTAMONU,?ENPAZAR,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
57,1087,S?NOP,TÜRKEL?,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
37,1088,KASTAMONU,ÇATALZEYT?N,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
57,1089,S?NOP,AYANCIK,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
39,1090,KIRKLAREL?,V?ZE,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
37,1091,KASTAMONU,BOZKURT,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
37,1092,KASTAMONU,ABANA,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
22,1093,ED?RNE,HAVSA,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
37,1094,KASTAMONU,?NEBOLU,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
57,1095,S?NOP,ERFELEK,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
37,1096,KASTAMONU,DO?ANYURT,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
37,1097,KASTAMONU,C?DE,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
39,1098,KIRKLAREL?,PINARH?SAR,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
57,1099,S?NOP,MERKEZ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
22,1100,ED?RNE,MERKEZ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
22,1101,ED?RNE,SÜLO?LU,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
22,1102,ED?RNE,LALAPA?A,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
39,1103,KIRKLAREL?,MERKEZ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
39,1104,KIRKLAREL?,KOFÇAZ,292,265,278,494,442,7244,347,3514,6846,3329,271,157,123,394,782,941,292
