CityId,TARGET_FID,FieldId,CityName,DistrictName,CropName,Coef,FieldArea,VarName,VarValue,Utility
1,225,1,ADANA,ALADAĞ,Wheat,7.5,26.53,x0,1.0,198.97500000000002
1,225,2,ADANA,ALADAĞ,Sunflower,5.97,4.37,x19,1.0,26.0889
1,225,3,ADANA,ALADAĞ,Canola,12.01,1.27,x47,1.0,15.2527
1,225,4,ADANA,ALADAĞ,Tomato,6.05,32.09,x67,1.0,194.14450000000002
1,225,5,ADANA,ALADAĞ,Soybean,8.08,25.18,x76,1.0,203.4544
1,225,6,ADANA,ALADAĞ,Peanut,7.16,6.27,x94,1.0,44.8932
1,225,7,ADANA,ALADAĞ,Rice,7.4,14.25,x105,1.0,105.45
1,225,8,ADANA,ALADAĞ,Wheat,6.72,11.0,x119,1.0,73.92
1,225,9,ADANA,ALADAĞ,Sugarbeet,8.4,12.01,x143,1.0,100.884
1,225,10,ADANA,ALADAĞ,Lentil,6.59,25.54,x157,1.0,168.30859999999998
1,132,11,ADANA,CEYHAN,Lentil,9.52,20.48,x174,1.0,194.96959999999999
1,132,12,ADANA,CEYHAN,Rice,7.27,2.0,x190,1.0,14.54
1,132,13,ADANA,CEYHAN,Onion,5.94,9.16,x218,1.0,54.4104
1,132,14,ADANA,CEYHAN,Sunflower,8.88,2.96,x223,1.0,26.2848
1,132,15,ADANA,CEYHAN,Corn,9.17,4.72,x250,1.0,43.282399999999996
1,132,16,ADANA,CEYHAN,Potato,6.49,6.72,x266,1.0,43.6128
1,132,17,ADANA,CEYHAN,Cotton,9.2,20.79,x278,1.0,191.26799999999997
1,132,18,ADANA,CEYHAN,Soybean,6.92,2.0,x297,1.0,13.84
1,132,19,ADANA,CEYHAN,Onion,6.84,24.54,x320,1.0,167.8536
1,132,20,ADANA,CEYHAN,Barley,6.63,1.55,x324,1.0,10.2765
1,113,21,ADANA,ÇUKUROVA,Rice,6.25,28.43,x343,1.0,177.6875
1,113,22,ADANA,ÇUKUROVA,Chickpea,5.8,9.54,x362,1.0,55.331999999999994
1,113,23,ADANA,ÇUKUROVA,Wheat,6.33,9.31,x374,1.0,58.932300000000005
1,113,24,ADANA,ÇUKUROVA,Cotton,4.41,22.49,x397,1.0,99.1809
1,113,25,ADANA,ÇUKUROVA,Barley,5.54,13.92,x409,1.0,77.1168
1,113,26,ADANA,ÇUKUROVA,Peanut,9.09,2.83,x434,1.0,25.7247
1,113,27,ADANA,ÇUKUROVA,Sunflower,8.84,15.95,x444,1.0,140.998
1,113,28,ADANA,ÇUKUROVA,Potato,12.28,14.38,x470,1.0,176.5864
1,113,29,ADANA,ÇUKUROVA,Barley,5.16,16.16,x477,1.0,83.3856
1,113,30,ADANA,ÇUKUROVA,Onion,7.29,21.82,x507,1.0,159.0678
1,291,31,ADANA,FEKE,Sugarbeet,5.6,14.79,x517,1.0,82.82399999999998
1,291,32,ADANA,FEKE,Sugarbeet,6.51,18.94,x534,1.0,123.2994
1,291,33,ADANA,FEKE,Corn,8.94,7.8,x556,1.0,69.732
1,291,34,ADANA,FEKE,Bean,9.73,11.78,x576,1.0,114.6194
1,291,35,ADANA,FEKE,Chickpea,5.18,14.63,x583,1.0,75.7834
1,291,36,ADANA,FEKE,Onion,6.97,14.24,x609,1.0,99.2528
1,291,37,ADANA,FEKE,Peanut,8.85,7.71,x621,1.0,68.23349999999999
1,291,38,ADANA,FEKE,Corn,7.82,9.29,x641,1.0,72.64779999999999
1,291,39,ADANA,FEKE,Tomato,7.77,9.48,x662,1.0,73.6596
1,291,40,ADANA,FEKE,Bean,6.44,6.33,x678,1.0,40.7652
1,165,41,ADANA,İMAMOĞLU,Wheat,5.6,16.13,x680,1.0,90.32799999999999
1,165,42,ADANA,İMAMOĞLU,Sunflower,7.48,22.36,x699,1.0,167.2528
1,165,43,ADANA,İMAMOĞLU,Sugarbeet,8.26,27.01,x721,1.0,223.1026
1,165,44,ADANA,İMAMOĞLU,Potato,4.87,0.52,x742,1.0,2.5324
1,165,45,ADANA,İMAMOĞLU,Sunflower,9.71,36.23,x750,1.0,351.7933
1,165,46,ADANA,İMAMOĞLU,Oat,5.19,7.14,x775,1.0,37.0566
1,165,47,ADANA,İMAMOĞLU,Cotton,6.21,2.0,x788,1.0,12.42
1,165,48,ADANA,İMAMOĞLU,Barley,6.11,10.55,x800,1.0,64.46050000000001
1,165,49,ADANA,İMAMOĞLU,Rice,6.43,14.73,x819,1.0,94.7139
1,165,50,ADANA,İMAMOĞLU,Potato,4.13,3.0,x844,1.0,12.39
1,170,51,ADANA,KARAİSALI,Peanut,6.72,15.14,x859,1.0,101.7408
1,170,52,ADANA,KARAİSALI,Barley,7.2,5.0,x868,1.0,36.0
1,170,53,ADANA,KARAİSALI,Lentil,8.17,16.97,x888,1.0,138.64489999999998
1,170,54,ADANA,KARAİSALI,Onion,4.7,11.23,x915,1.0,52.781000000000006
1,170,55,ADANA,KARAİSALI,Onion,8.49,55.04,x932,1.0,467.2896
1,170,56,ADANA,KARAİSALI,Lentil,5.9,11.1,x939,1.0,65.49
1,170,57,ADANA,KARAİSALI,Wheat,6.44,26.58,x952,1.0,171.1752
1,170,58,ADANA,KARAİSALI,Lentil,7.41,7.91,x973,1.0,58.6131
1,170,59,ADANA,KARAİSALI,Bean,6.62,38.81,x1001,1.0,256.92220000000003
1,170,60,ADANA,KARAİSALI,Wheat,6.14,16.92,x1003,1.0,103.8888
1,51,61,ADANA,KARATAŞ,Rice,5.32,6.27,x1023,1.0,33.3564
1,51,62,ADANA,KARATAŞ,Barley,9.33,3.0,x1038,1.0,27.990000000000002
1,51,63,ADANA,KARATAŞ,Canola,6.9,14.12,x1067,1.0,97.428
1,51,64,ADANA,KARATAŞ,Sunflower,6.95,24.3,x1073,1.0,168.88500000000002
1,51,65,ADANA,KARATAŞ,Rice,6.94,1.93,x1091,1.0,13.3942
1,51,66,ADANA,KARATAŞ,Bean,6.44,4.29,x1120,1.0,27.6276
1,51,67,ADANA,KARATAŞ,Peanut,5.91,37.0,x1131,1.0,218.67000000000002
1,51,68,ADANA,KARATAŞ,Chickpea,6.23,28.63,x1144,1.0,178.3649
1,51,69,ADANA,KARATAŞ,Oat,7.5,2.89,x1166,1.0,21.675
1,51,70,ADANA,KARATAŞ,Oat,6.58,13.0,x1183,1.0,85.54
1,239,71,ADANA,KOZAN,Chickpea,6.81,21.07,x1195,1.0,143.48669999999998
1,239,72,ADANA,KOZAN,Soybean,6.35,6.96,x1215,1.0,44.196
1,239,73,ADANA,KOZAN,Corn,9.83,22.79,x1236,1.0,224.0257
1,239,74,ADANA,KOZAN,Bean,6.06,16.88,x1256,1.0,102.29279999999999
1,239,75,ADANA,KOZAN,Lentil,8.04,9.32,x1262,1.0,74.9328
1,239,76,ADANA,KOZAN,Sugarbeet,11.49,18.41,x1282,1.0,211.5309
1,239,77,ADANA,KOZAN,Peanut,6.71,23.83,x1301,1.0,159.89929999999998
1,239,78,ADANA,KOZAN,Oat,7.69,27.68,x1319,1.0,212.85920000000002
1,239,79,ADANA,KOZAN,Lentil,7.43,14.49,x1330,1.0,107.66069999999999
1,239,80,ADANA,KOZAN,Lentil,5.47,15.77,x1347,1.0,86.2619
1,210,81,ADANA,POZANTI,Soybean,5.86,18.38,x1368,1.0,107.7068
1,210,82,ADANA,POZANTI,Wheat,6.44,3.0,x1377,1.0,19.32
1,210,83,ADANA,POZANTI,Wheat,9.65,2.63,x1394,1.0,25.3795
1,210,84,ADANA,POZANTI,Rice,9.44,15.61,x1414,1.0,147.3584
1,210,85,ADANA,POZANTI,Wheat,5.49,9.35,x1428,1.0,51.3315
1,210,86,ADANA,POZANTI,Barley,4.39,4.76,x1446,1.0,20.896399999999996
1,210,87,ADANA,POZANTI,Onion,6.14,1.87,x1476,1.0,11.4818
1,210,88,ADANA,POZANTI,Chickpea,9.8,6.9,x1484,1.0,67.62
1,210,89,ADANA,POZANTI,Bean,7.06,15.69,x1511,1.0,110.77139999999999
1,210,90,ADANA,POZANTI,Cotton,6.41,4.07,x1519,1.0,26.088700000000003
1,303,91,ADANA,SAİMBEYLİ,Rice,7.36,6.08,x1533,1.0,44.7488
1,303,92,ADANA,SAİMBEYLİ,Cotton,5.94,3.14,x1553,1.0,18.651600000000002
1,303,93,ADANA,SAİMBEYLİ,Sunflower,6.61,27.93,x1566,1.0,184.6173
1,303,94,ADANA,SAİMBEYLİ,Cotton,5.59,17.82,x1587,1.0,99.6138
1,303,95,ADANA,SAİMBEYLİ,Cotton,8.24,28.57,x1604,1.0,235.4168
1,303,96,ADANA,SAİMBEYLİ,Corn,5.18,21.37,x1627,1.0,110.6966
1,303,97,ADANA,SAİMBEYLİ,Chickpea,6.33,27.22,x1637,1.0,172.30259999999998
1,303,98,ADANA,SAİMBEYLİ,Barley,5.93,1.0,x1650,1.0,5.93
1,303,99,ADANA,SAİMBEYLİ,Cotton,6.52,25.42,x1672,1.0,165.7384
1,303,100,ADANA,SAİMBEYLİ,Onion,6.8,20.42,x1697,1.0,138.856
1,131,101,ADANA,SARIÇAM,Corn,9.05,6.93,x1712,1.0,62.7165
1,131,102,ADANA,SARIÇAM,Peanut,8.29,11.24,x1726,1.0,93.1796
1,131,103,ADANA,SARIÇAM,Canola,4.94,28.95,x1747,1.0,143.013
1,131,104,ADANA,SARIÇAM,Sugarbeet,9.76,17.84,x1758,1.0,174.1184
1,131,105,ADANA,SARIÇAM,Wheat,7.88,19.25,x1768,1.0,151.69
1,131,106,ADANA,SARIÇAM,Potato,6.26,5.0,x1796,1.0,31.299999999999997
1,131,107,ADANA,SARIÇAM,Sunflower,5.79,21.46,x1804,1.0,124.2534
1,131,108,ADANA,SARIÇAM,Wheat,8.24,4.36,x1819,1.0,35.9264
1,131,109,ADANA,SARIÇAM,Soybean,8.18,13.38,x1844,1.0,109.4484
1,131,110,ADANA,SARIÇAM,Peanut,10.25,4.1,x1862,1.0,42.025
1,105,111,ADANA,SEYHAN,Chickpea,5.88,23.98,x1875,1.0,141.0024
1,105,112,ADANA,SEYHAN,Canola,9.52,25.61,x1900,1.0,243.8072
1,105,113,ADANA,SEYHAN,Canola,10.55,19.46,x1917,1.0,205.30300000000003
1,105,114,ADANA,SEYHAN,Bean,5.66,6.52,x1936,1.0,36.9032
