CityId,TARGET_FID,FieldId,CityName,DistrictName,CropName,Coef,FieldArea,VarName,VarValue,Utility
30,217,4101,HAKKARİ,ÇUKURCA,Oat,4.87,12.51,x10,1.0,60.923700000000004
30,217,4102,HAKKARİ,ÇUKURCA,Oat,9.08,17.65,x27,1.0,160.262
30,217,4103,HAKKARİ,ÇUKURCA,Sugarbeet,6.33,13.63,x41,1.0,86.2779
30,217,4104,HAKKARİ,ÇUKURCA,Oat,12.3,10.39,x61,1.0,127.79700000000001
30,217,4105,HAKKARİ,ÇUKURCA,Cotton,6.85,17.23,x74,1.0,118.0255
30,217,4106,HAKKARİ,ÇUKURCA,Oat,7.12,15.91,x95,1.0,113.2792
30,217,4107,HAKKARİ,ÇUKURCA,Cotton,5.77,13.18,x108,1.0,76.0486
30,217,4108,HAKKARİ,ÇUKURCA,Lentil,7.21,8.36,x123,1.0,60.2756
30,217,4109,HAKKARİ,ÇUKURCA,Lentil,6.04,17.7,x140,1.0,106.908
30,217,4110,HAKKARİ,ÇUKURCA,Barley,5.15,22.21,x154,1.0,114.38150000000002
30,191,4111,HAKKARİ,DERECİK,Potato,6.56,25.37,x181,1.0,166.4272
30,191,4112,HAKKARİ,DERECİK,Chickpea,8.83,31.44,x192,1.0,277.6152
30,191,4113,HAKKARİ,DERECİK,Cotton,9.1,20.71,x210,1.0,188.461
30,191,4114,HAKKARİ,DERECİK,Tomato,9.46,12.41,x237,1.0,117.39860000000002
30,191,4115,HAKKARİ,DERECİK,Wheat,7.31,23.79,x238,1.0,173.9049
30,191,4116,HAKKARİ,DERECİK,Corn,8.02,7.83,x267,1.0,62.7966
30,191,4117,HAKKARİ,DERECİK,Chickpea,5.13,17.25,x277,1.0,88.49249999999999
30,191,4118,HAKKARİ,DERECİK,Potato,9.09,14.7,x300,1.0,133.623
30,191,4119,HAKKARİ,DERECİK,Bean,8.01,20.0,x321,1.0,160.2
30,191,4120,HAKKARİ,DERECİK,Peanut,10.67,14.09,x332,1.0,150.34029999999998
30,302,4121,HAKKARİ,MERKEZ,Barley,8.15,4.78,x341,1.0,38.957
30,302,4122,HAKKARİ,MERKEZ,Barley,4.46,4.21,x358,1.0,18.7766
30,302,4123,HAKKARİ,MERKEZ,Cotton,8.28,23.43,x380,1.0,194.00039999999998
30,302,4124,HAKKARİ,MERKEZ,Lentil,4.61,8.44,x395,1.0,38.9084
30,302,4125,HAKKARİ,MERKEZ,Oat,7.44,21.28,x418,1.0,158.3232
30,302,4126,HAKKARİ,MERKEZ,Rice,7.73,31.49,x428,1.0,243.4177
30,302,4127,HAKKARİ,MERKEZ,Lentil,7.63,12.88,x446,1.0,98.2744
30,302,4128,HAKKARİ,MERKEZ,Tomato,10.09,31.46,x475,1.0,317.4314
30,302,4129,HAKKARİ,MERKEZ,Canola,7.78,0.4,x489,1.0,3.112
30,302,4130,HAKKARİ,MERKEZ,Peanut,6.08,17.35,x502,1.0,105.48800000000001
30,243,4131,HAKKARİ,ŞEMDİNLİ,Chickpea,10.04,13.47,x515,1.0,135.2388
30,243,4132,HAKKARİ,ŞEMDİNLİ,Lentil,7.61,32.77,x531,1.0,249.37970000000004
30,243,4133,HAKKARİ,ŞEMDİNLİ,Wheat,10.19,9.78,x544,1.0,99.6582
30,243,4134,HAKKARİ,ŞEMDİNLİ,Wheat,4.78,23.03,x561,1.0,110.08340000000001
30,243,4135,HAKKARİ,ŞEMDİNLİ,Oat,9.08,15.51,x588,1.0,140.8308
30,243,4136,HAKKARİ,ŞEMDİNLİ,Soybean,12.53,17.58,x603,1.0,220.27739999999997
30,243,4137,HAKKARİ,ŞEMDİNLİ,Lentil,8.64,16.49,x616,1.0,142.4736
30,243,4138,HAKKARİ,ŞEMDİNLİ,Canola,5.39,13.8,x642,1.0,74.382
30,243,4139,HAKKARİ,ŞEMDİNLİ,Tomato,8.73,16.82,x662,1.0,146.8386
30,243,4140,HAKKARİ,ŞEMDİNLİ,Soybean,7.75,4.0,x671,1.0,31.0
30,304,4141,HAKKARİ,YÜKSEKOVA,Rice,6.76,7.65,x683,1.0,51.714
30,304,4142,HAKKARİ,YÜKSEKOVA,Chickpea,9.85,3.62,x702,1.0,35.657
30,304,4143,HAKKARİ,YÜKSEKOVA,Soybean,6.1,22.45,x722,1.0,136.945
30,304,4144,HAKKARİ,YÜKSEKOVA,Wheat,5.25,16.13,x731,1.0,84.68249999999999
30,304,4145,HAKKARİ,YÜKSEKOVA,Rice,5.96,7.42,x751,1.0,44.2232
30,304,4146,HAKKARİ,YÜKSEKOVA,Corn,8.82,0.07,x777,1.0,0.6174000000000001
30,304,4147,HAKKARİ,YÜKSEKOVA,Sugarbeet,7.64,31.29,x789,1.0,239.05559999999997
30,304,4148,HAKKARİ,YÜKSEKOVA,Chickpea,7.74,13.71,x804,1.0,106.11540000000001
30,304,4149,HAKKARİ,YÜKSEKOVA,Peanut,6.01,12.22,x825,1.0,73.4422
30,304,4150,HAKKARİ,YÜKSEKOVA,Barley,7.83,27.67,x834,1.0,216.6561
