CityId,TARGET_FID,FieldId,CityName,DistrictName,CropName,Coef,FieldArea,VarName,VarValue,Utility
51,295,7461,NİĞDE,ALTUNHİSAR,Corn,7.15,29.18,x12,1.0,208.637
51,295,7462,NİĞDE,ALTUNHİSAR,Lentil,8.49,10.84,x21,1.0,92.0316
51,295,7463,NİĞDE,ALTUNHİSAR,Potato,8.22,0.51,x45,1.0,4.192200000000001
51,295,7464,NİĞDE,ALTUNHİSAR,Rice,8.13,7.37,x54,1.0,59.91810000000001
51,295,7465,NİĞDE,ALTUNHİSAR,Chickpea,6.94,15.19,x73,1.0,105.4186
51,295,7466,NİĞDE,ALTUNHİSAR,Rice,6.66,7.19,x88,1.0,47.885400000000004
51,295,7467,NİĞDE,ALTUNHİSAR,Rice,8.22,0.87,x105,1.0,7.151400000000001
51,295,7468,NİĞDE,ALTUNHİSAR,Oat,6.04,33.37,x129,1.0,201.55479999999997
51,295,7469,NİĞDE,ALTUNHİSAR,Lentil,4.57,17.03,x140,1.0,77.82710000000002
51,295,7470,NİĞDE,ALTUNHİSAR,Potato,6.12,4.35,x164,1.0,26.622
51,275,7471,NİĞDE,BOR,Potato,6.64,45.08,x181,1.0,299.33119999999997
51,275,7472,NİĞDE,BOR,Peanut,7.44,17.37,x196,1.0,129.23280000000003
51,275,7473,NİĞDE,BOR,Bean,9.51,9.42,x219,1.0,89.5842
51,275,7474,NİĞDE,BOR,Tomato,5.61,0.11,x237,1.0,0.6171000000000001
51,275,7475,NİĞDE,BOR,Barley,8.84,28.48,x239,1.0,251.7632
51,275,7476,NİĞDE,BOR,Sugarbeet,6.95,17.91,x262,1.0,124.4745
51,275,7477,NİĞDE,BOR,Onion,6.36,14.82,x286,1.0,94.2552
51,275,7478,NİĞDE,BOR,Rice,7.71,5.09,x292,1.0,39.2439
51,275,7479,NİĞDE,BOR,Oat,6.86,4.51,x316,1.0,30.9386
51,275,7480,NİĞDE,BOR,Lentil,6.49,19.78,x327,1.0,128.37220000000002
51,280,7481,NİĞDE,ÇAMARDI,Sugarbeet,6.83,21.47,x347,1.0,146.6401
51,280,7482,NİĞDE,ÇAMARDI,Chickpea,4.85,4.54,x362,1.0,22.019
51,280,7483,NİĞDE,ÇAMARDI,Canola,10.03,20.76,x387,1.0,208.2228
51,280,7484,NİĞDE,ÇAMARDI,Bean,9.59,13.24,x406,1.0,126.9716
51,280,7485,NİĞDE,ÇAMARDI,Sunflower,7.9,21.93,x410,1.0,173.247
51,280,7486,NİĞDE,ÇAMARDI,Soybean,9.48,6.78,x433,1.0,64.2744
51,280,7487,NİĞDE,ÇAMARDI,Peanut,6.84,14.31,x451,1.0,97.8804
51,280,7488,NİĞDE,ÇAMARDI,Corn,6.76,7.17,x471,1.0,48.4692
51,280,7489,NİĞDE,ÇAMARDI,Wheat,8.97,20.06,x476,1.0,179.9382
51,280,7490,NİĞDE,ÇAMARDI,Canola,7.46,30.23,x506,1.0,225.5158
51,334,7491,NİĞDE,ÇİFTLİK,Cotton,7.92,17.28,x516,1.0,136.85760000000002
51,334,7492,NİĞDE,ÇİFTLİK,Tomato,8.89,14.22,x543,1.0,126.41580000000002
51,334,7493,NİĞDE,ÇİFTLİK,Bean,4.99,13.38,x559,1.0,66.76620000000001
51,334,7494,NİĞDE,ÇİFTLİK,Corn,7.77,19.62,x573,1.0,152.4474
51,334,7495,NİĞDE,ÇİFTLİK,Wheat,9.17,17.17,x578,1.0,157.4489
51,334,7496,NİĞDE,ÇİFTLİK,Potato,6.8,18.57,x606,1.0,126.276
51,334,7497,NİĞDE,ÇİFTLİK,Oat,9.38,24.46,x622,1.0,229.43480000000002
51,334,7498,NİĞDE,ÇİFTLİK,Barley,7.7,4.0,x630,1.0,30.8
51,334,7499,NİĞDE,ÇİFTLİK,Corn,7.22,12.4,x658,1.0,89.528
51,334,7500,NİĞDE,ÇİFTLİK,Potato,4.76,7.98,x674,1.0,37.9848
51,344,7501,NİĞDE,MERKEZ,Soybean,8.0,18.29,x688,1.0,146.32
51,344,7502,NİĞDE,MERKEZ,Lentil,5.83,2.9,x701,1.0,16.907
51,344,7503,NİĞDE,MERKEZ,Sugarbeet,9.44,35.61,x721,1.0,336.1584
51,344,7504,NİĞDE,MERKEZ,Corn,4.64,5.0,x743,1.0,23.2
51,344,7505,NİĞDE,MERKEZ,Bean,6.03,13.85,x763,1.0,83.5155
51,344,7506,NİĞDE,MERKEZ,Wheat,10.29,6.43,x765,1.0,66.1647
51,344,7507,NİĞDE,MERKEZ,Onion,6.88,17.6,x796,1.0,121.08800000000001
51,344,7508,NİĞDE,MERKEZ,Potato,7.28,9.31,x810,1.0,67.77680000000001
51,344,7509,NİĞDE,MERKEZ,Lentil,7.0,20.6,x820,1.0,144.20000000000002
51,344,7510,NİĞDE,MERKEZ,Wheat,10.83,11.22,x833,1.0,121.5126
51,215,7511,NİĞDE,ULUKIŞLA,Canola,6.87,11.8,x863,1.0,81.066
51,215,7512,NİĞDE,ULUKIŞLA,Sunflower,9.23,7.89,x869,1.0,72.8247
51,215,7513,NİĞDE,ULUKIŞLA,Corn,5.33,2.64,x896,1.0,14.071200000000001
51,215,7514,NİĞDE,ULUKIŞLA,Sunflower,8.66,17.82,x903,1.0,154.3212
51,215,7515,NİĞDE,ULUKIŞLA,Sugarbeet,8.75,34.07,x925,1.0,298.1125
51,215,7516,NİĞDE,ULUKIŞLA,Canola,10.2,1.19,x948,1.0,12.137999999999998
51,215,7517,NİĞDE,ULUKIŞLA,Lentil,6.13,12.14,x956,1.0,74.4182
51,215,7518,NİĞDE,ULUKIŞLA,Bean,5.18,15.43,x984,1.0,79.92739999999999
51,215,7519,NİĞDE,ULUKIŞLA,Rice,7.92,3.0,x989,1.0,23.759999999999998
51,215,7520,NİĞDE,ULUKIŞLA,Onion,4.13,13.57,x1017,1.0,56.0441
